OCCURRENCE_YEAR,OCCURRENCE_DATE,OCCURRENCE_TIME,REPORTED_YEAR,REPORTED_DATE,REPORTED_TIME,DIVISION,LOCATION_TYPE,AGE_BIAS,MENTAL_OR_PHYSICAL_DISABILITY,RACE_BIAS,ETHNICITY_BIAS,LANGUAGE_BIAS,RELIGION_BIAS,SEXUAL_ORIENTATION_BIAS,GENDER_BIAS,MULTIPLE_BIAS,PRIMARY_OFFENCE,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140,ARREST_MADE
2023,2023-06-28,1910,2023,2023-06-28,1910,D32,"Open Area, Park or Parking Lot",NO,NO,none,None,None,jewish,none,None,NO,Mischief Under $5000,036,Newtonbrook West (36),036,Newtonbrook West (36),NO
2023,2023-06-30,1600,2023,2023-07-04,1243,D53,"Educational Institution (Universities, Colleges, Schools, etc.)",NO,NO,none,None,None,none,2slgbtq+,None,NO,Mischief Under $5000,055,Thorncliffe Park (55),055,Thorncliffe Park (55),NO
2023,2023-06-30,0,2023,2023-07-06,1138,D53,"Educational Institution (Universities, Colleges, Schools, etc.)",NO,NO,none,None,None,none,2slgbtq+,None,NO,Mischief Under $5000,055,Thorncliffe Park (55),055,Thorncliffe Park (55),NO
2023,2023-07-01,1120,2023,2023-08-11,1120,D32,"Government Building (Courthouse, Museums, Parliament Building, etc.)",NO,NO,black,None,None,none,none,None,NO,Harassing Communications,037,Willowdale West (37),037,Willowdale West (37),NO
2023,2023-07-01,0,2023,2023-09-25,2217,D51,Other Commercial / Corporate Places ,NO,NO,none,Indian,None,none,none,None,NO,Assault,071,Cabbagetown-South St.James Town (71),071,Cabbagetown-South St.James Town (71),YES
2023,2023-07-01,1909,2023,2023-07-01,1909,D32,Streets/Roadways/Highway,NO,NO,none,None,None,jewish,none,None,NO,Mischief Under $5000,036,Newtonbrook West (36),036,Newtonbrook West (36),NO
2023,2023-07-01,1230,2023,2023-07-01,1235,D12,"Apartment Building (Condo, Retirement Buidling, etc.)",NO,NO,none,None,None,none,none,Transgender Woman (Identifies As Woman),NO,Uttering Threats - Bodily Harm,113,Weston (113),113,Weston (113),NO
2023,2023-07-02,700,2023,2023-07-05,1445,D32,Streets/Roadways/Highway,NO,NO,none,None,None,jewish,none,None,NO,Mischief Interfere With Property,036,Newtonbrook West (36),036,Newtonbrook West (36),NO
2023,2023-07-02,0,2023,2023-07-09,905,D33,"Open Area, Park or Parking Lot",NO,NO,none,None,None,jewish,none,None,NO,Mischief Under $5000,042,Banbury-Don Mills (42),042,Banbury-Don Mills (42),NO
2023,2023-07-03,1735,2023,2023-07-03,1739,D14,"Apartment Building (Condo, Retirement Buidling, etc.)",NO,NO,none,None,None,jewish,none,None,NO,Mischief Under $5000,095,Annex (95),095,Annex (95),NO
2023,2023-07-06,201,2023,2023-07-06,201,D32,Public Transportation,NO,NO,black,None,None,none,none,None,NO,Mischief Under $5000,038,Lansing-Westgate (38),038,Lansing-Westgate (38),NO
2023,2023-07-06,1916,2023,2023-07-07,1308,D52,"Educational Institution (Universities, Colleges, Schools, etc.)",NO,NO,none,None,None,jewish,none,None,NO,Mischief Under $5000,079,University (79),079,University (79),NO
2023,2023-07-07,1230,2023,2023-07-07,1633,D33,"Educational Institution (Universities, Colleges, Schools, etc.)",NO,NO,none,None,None,jewish,none,None,NO,Mischief Under $5000,042,Banbury-Don Mills (42),042,Banbury-Don Mills (42),NO
2023,2023-07-08,2128,2023,2023-07-08,2128,D31,"Apartment Building (Condo, Retirement Buidling, etc.)",NO,NO,none,None,None,jewish,none,None,NO,Uttering Threats - Bodily Harm,025,Glenfield-Jane Heights (25),025,Glenfield-Jane Heights (25),NO
2023,2023-07-09,1600,2023,2023-07-11,1202,D33,"Apartment Building (Condo, Retirement Buidling, etc.)",NO,NO,black,None,None,none,none,None,NO,Mischief Under $5000,046,Pleasant View (46),046,Pleasant View (46),NO
2023,2023-07-09,1330,2023,2023-07-10,1925,D51,Other Commercial / Corporate Places ,NO,NO,east/southeast asian,None,None,none,none,None,NO,Uttering Threats - Bodily Harm,168,Downtown Yonge East (168),075,Church-Yonge Corridor (75),NO
2023,2023-07-10,1803,2023,2023-07-10,1816,D32,"Open Area, Park or Parking Lot",NO,NO,none,None,None,jewish,none,None,NO,Uttering Threats - Bodily Harm,039,Bedford Park-Nortown (39),039,Bedford Park-Nortown (39),NO
2023,2023-07-13,1308,2023,2023-07-13,1308,D22,"House (Townhouse, Retirement Home, Garage, Vehicle, Cottage)",NO,NO,none,None,None,none,2slgbtq+,None,NO,Mischief Under $5000,016,Stonegate-Queensway (16),016,Stonegate-Queensway (16),NO
2023,2023-07-15,1054,2023,2023-07-15,1054,D14,"Apartment Building (Condo, Retirement Buidling, etc.)",NO,NO,none,None,None,none,gay,None,NO,Mischief Under $5000,085,South Parkdale (85),085,South Parkdale (85),NO
2023,2023-07-18,0,2023,2023-07-25,1715,D13,Public Transportation,NO,NO,none,None,None,jewish,none,None,NO,Mischief Under $5000,094,Wychwood (94),094,Wychwood (94),NO
2023,2023-07-19,1800,2023,2023-07-19,1827,D32,Streets/Roadways/Highway,NO,NO,none,None,None,jewish,none,None,NO,Mischief Under $5000,036,Newtonbrook West (36),036,Newtonbrook West (36),NO
2023,2023-07-19,1012,2023,2023-07-19,1012,D11,"Open Area, Park or Parking Lot",NO,NO,none,Russian,None,none,none,None,NO,Assault,088,High Park North (88),088,High Park North (88),NO
2023,2023-07-20,2023,2023,2023-07-20,2023,D32,"Apartment Building (Condo, Retirement Buidling, etc.)",NO,NO,none,None,None,muslim,none,None,NO,Aggravated Assault,036,Newtonbrook West (36),036,Newtonbrook West (36),YES
2023,2023-07-21,2001,2023,2023-07-21,2001,D32,"Government Building (Courthouse, Museums, Parliament Building, etc.)",NO,NO,none,None,None,jewish,none,None,NO,Mischief Under $5000,105,Lawrence Park North (105),105,Lawrence Park North (105),NO
2023,2023-07-23,1300,2023,2023-07-23,1529,D55,"House (Townhouse, Retirement Home, Garage, Vehicle, Cottage)",NO,NO,black,None,None,none,none,None,NO,Uttering Threats - Bodily Harm,062,East End-Danforth (62),062,East End-Danforth (62),YES
2023,2023-07-23,0,2023,2023-08-07,1445,D33,"Educational Institution (Universities, Colleges, Schools, etc.)",NO,NO,none,None,None,jewish,none,None,NO,Mischief Under $5000,042,Banbury-Don Mills (42),042,Banbury-Don Mills (42),NO
2023,2023-07-25,1130,2023,2023-07-26,2022,D11,"Apartment Building (Condo, Retirement Buidling, etc.)",NO,NO,none,None,None,jewish,none,None,NO,Mischief Under $5000,084,Little Portugal (84),084,Little Portugal (84),NO
2023,2023-07-26,1735,2023,2023-07-27,1509,D51,"Apartment Building (Condo, Retirement Buidling, etc.)",NO,NO,none,None,None,jewish,none,None,NO,Uttering Threats - Bodily Harm,073,Moss Park (73),073,Moss Park (73),NO
2023,2023-07-26,150,2023,2023-07-26,150,D11,Streets/Roadways/Highway,NO,NO,none,None,None,none,gay,None,NO,Mischief Under $5000,084,Little Portugal (84),084,Little Portugal (84),NO
2023,2023-07-27,1923,2023,2023-07-27,2147,D13,"Apartment Building (Condo, Retirement Buidling, etc.)",NO,NO,none,None,None,none,gay,None,NO,Uttering Threats - Bodily Harm,106,Humewood-Cedarvale (106),106,Humewood-Cedarvale (106),YES
2023,2023-07-29,1900,2023,2023-07-29,1926,D32,"Apartment Building (Condo, Retirement Buidling, etc.)",NO,NO,none,None,None,jewish,none,None,NO,Mischief Under $5000,036,Newtonbrook West (36),036,Newtonbrook West (36),NO
2023,2023-07-29,1346,2023,2023-07-29,1346,D52,Streets/Roadways/Highway,NO,NO,none,Chinese,None,none,none,None,NO,Assault,170,Yonge-Bay Corridor (170),076,Bay Street Corridor (76),NO
2023,2023-08-01,1337,2023,2023-09-02,1337,D55,"House (Townhouse, Retirement Home, Garage, Vehicle, Cottage)",NO,NO,none,None,None,none,lesbian,None,NO,Uttering Threats - Property,060,Woodbine-Lumsden (60),060,Woodbine-Lumsden (60),YES
2023,2023-08-03,1830,2023,2023-08-03,2134,D41,Public Transportation,NO,NO,black,None,None,none,none,None,NO,Mischief Under $5000,124,Kennedy Park (124),124,Kennedy Park (124),NO
2023,2023-08-05,1000,2023,2023-08-06,737,D13,Other Commercial / Corporate Places ,NO,NO,none,None,None,jewish,none,None,NO,Mischief Under $5000,102,Forest Hill North (102),102,Forest Hill North (102),NO
2023,2023-08-08,945,2023,2023-08-08,945,D32,Other Commercial / Corporate Places ,NO,NO,none,None,None,jewish,none,None,NO,Mischief Under $5000,105,Lawrence Park North (105),105,Lawrence Park North (105),NO
2023,2023-08-08,0,2023,2023-08-09,820,D32,Streets/Roadways/Highway,NO,NO,none,None,None,jewish,none,None,NO,Mischief Under $5000,036,Newtonbrook West (36),036,Newtonbrook West (36),NO
2023,2023-08-10,1,2023,2023-08-14,1500,D33,"House (Townhouse, Retirement Home, Garage, Vehicle, Cottage)",NO,NO,black,None,None,none,none,None,NO,Criminal Harassment,150,Fenside-Parkwoods (150),045,Parkwoods-Donalda (45),YES
2023,2023-08-11,1454,2023,2023-08-11,1623,D55,Religious Place of Worship/Cultural Centre,NO,NO,none,None,None,muslim,none,None,NO,Uttering Threats - Bodily Harm,069,Blake-Jones (69),069,Blake-Jones (69),NO
2023,2023-08-12,125,2023,2023-08-14,939,D11,Public Transportation,NO,NO,east/southeast asian,None,None,none,none,None,NO,Assault,088,High Park North (88),088,High Park North (88),NO
2023,2023-08-14,1755,2023,2023-08-14,1842,D42,"Open Area, Park or Parking Lot",NO,NO,none,None,None,muslim,none,None,NO,Assault,130,Milliken (130),130,Milliken (130),NO
2023,2023-08-16,914,2023,2023-08-16,914,D32,"House (Townhouse, Retirement Home, Garage, Vehicle, Cottage)",NO,NO,none,None,None,jewish,none,None,NO,Harassing Communications,038,Lansing-Westgate (38),038,Lansing-Westgate (38),NO
2023,2023-08-21,2142,2023,2023-08-21,2142,D32,Other Commercial / Corporate Places ,NO,NO,none,None,None,none,gay,None,NO,Mischief Under $5000,105,Lawrence Park North (105),105,Lawrence Park North (105),NO
2023,2023-08-26,1226,2023,2023-08-26,1226,D42,"House (Townhouse, Retirement Home, Garage, Vehicle, Cottage)",NO,NO,none,None,None,none,gay,None,NO,Assault With a Weapon,148,East L'Amoreaux (148),117,L'Amoreaux (117),YES
2023,2023-08-26,117,2023,2023-09-07,1136,D51,Streets/Roadways/Highway,NO,NO,none,None,None,none,none,Transgender Woman (Identifies As Woman),NO,Assault,073,Moss Park (73),073,Moss Park (73),NO
2023,2023-08-27,0,2023,2023-11-27,1435,D53,Other Commercial / Corporate Places ,NO,NO,none,None,None,jewish,none,None,NO,Mischief Under $5000,173,North Toronto (173),104,Mount Pleasant West (104),NO
2023,2023-08-27,2208,2023,2023-08-27,2208,D32,Streets/Roadways/Highway,NO,NO,none,None,None,jewish,none,None,NO,Mischief Under $5000,036,Newtonbrook West (36),036,Newtonbrook West (36),NO
2023,2023-08-28,200,2023,2023-08-28,215,D31,Public Transportation,NO,NO,black,None,None,none,none,None,NO,Mischief Under $5000,027,York University Heights (27),027,York University Heights (27),NO
2023,2023-08-28,2200,2023,2023-08-29,1706,D55,Public Transportation,NO,NO,black,None,None,none,none,None,NO,Mischief Under $5000,066,Danforth (66),066,Danforth (66),NO
2023,2023-08-30,1607,2023,2023-08-30,1607,D55,Public Transportation,NO,NO,white,None,None,none,none,None,NO,Uttering Threats - Bodily Harm,066,Danforth (66),066,Danforth (66),YES
2023,2023-08-31,0,2023,2023-08-31,957,D53,Streets/Roadways/Highway,NO,NO,none,None,None,jewish,none,None,NO,Mischief Under $5000,055,Thorncliffe Park (55),055,Thorncliffe Park (55),NO
2023,2023-09-02,2100,2023,2023-09-03,809,D32,Religious Place of Worship/Cultural Centre,NO,NO,none,None,None,jewish,none,None,NO,"Mischief To Religious Property, Educational Institutions, Etc.",032,Englemount-Lawrence (32),032,Englemount-Lawrence (32),YES
2023,2023-09-02,328,2023,2023-09-08,1223,D53,Other Commercial / Corporate Places ,NO,NO,none,None,None,jewish,none,None,NO,Mischief Under $5000,100,Yonge-Eglinton (100),100,Yonge-Eglinton (100),NO
2023,2023-09-02,2053,2023,2023-09-02,2054,D31,Religious Place of Worship/Cultural Centre,NO,NO,black,None,None,none,none,None,NO,Uttering Threats - Bodily Harm,021,Humber Summit (21),021,Humber Summit (21),NO
2023,2023-09-03,1246,2023,2023-09-03,1246,D22,"Open Area, Park or Parking Lot",NO,NO,none,None,None,jewish,none,None,NO,Mischief Under $5000,159,Etobicoke City Centre (159),014,Islington-City Centre West (14),NO
2023,2023-09-03,1,2023,2023-09-04,1200,D22,"Open Area, Park or Parking Lot",NO,NO,none,None,None,muslim,none,None,NO,Mischief Under $5000,011,Eringate-Centennial-West Deane (11),011,Eringate-Centennial-West Deane (11),NO
2023,2023-09-03,1828,2023,2023-09-03,1828,D33,"Educational Institution (Universities, Colleges, Schools, etc.)",NO,NO,black,None,None,jewish,none,None,YES,Mischief Under $5000,048,Hillcrest Village (48),048,Hillcrest Village (48),NO
2023,2023-09-06,2305,2023,2023-09-07,110,D13,Streets/Roadways/Highway,NO,NO,none,None,None,none,2slgbtq+,None,NO,Assault,092,Corso Italia-Davenport (92),092,Corso Italia-Davenport (92),NO
2023,2023-09-07,700,2023,2023-09-07,1413,D53,Other Commercial / Corporate Places ,NO,NO,none,None,None,jewish,none,None,NO,Mischief Under $5000,056,Leaside-Bennington (56),056,Leaside-Bennington (56),NO
2023,2023-09-07,1200,2023,2023-09-24,1014,D52,"Apartment Building (Condo, Retirement Buidling, etc.)",NO,NO,none,None,None,none,gay,None,NO,Mischief Under $5000,079,University (79),079,University (79),NO
2023,2023-09-12,1530,2023,2023-09-14,922,D14,Streets/Roadways/Highway,NO,NO,none,Chinese,None,none,none,None,NO,Criminal Harassment,079,University (79),079,University (79),NO
2023,2023-09-13,2300,2023,2023-09-14,829,D53,Other Commercial / Corporate Places ,NO,NO,none,None,None,jewish,none,None,NO,Mischief Under $5000,056,Leaside-Bennington (56),056,Leaside-Bennington (56),NO
2023,2023-09-13,1500,2023,2023-09-15,809,D43,Public Transportation,NO,NO,none,Indian,None,muslim,none,None,YES,Assault,140,Guildwood (140),140,Guildwood (140),NO
2023,2023-09-15,2100,2023,2023-09-18,1556,D42,"Educational Institution (Universities, Colleges, Schools, etc.)",NO,NO,none,None,None,jewish,none,None,NO,Mischief Under $5000,128,Agincourt South-Malvern West (128),128,Agincourt South-Malvern West (128),NO
2023,2023-09-15,1530,2023,2023-09-18,1434,D53,"Educational Institution (Universities, Colleges, Schools, etc.)",NO,NO,none,None,None,jewish,none,None,NO,Mischief Under $5000,102,Forest Hill North (102),102,Forest Hill North (102),NO
2023,2023-09-15,1330,2023,2023-09-21,1719,D14,"Educational Institution (Universities, Colleges, Schools, etc.)",NO,NO,black,Arab,None,jewish,none,None,YES,Mischief Under $5000,080,Palmerston-Little Italy (80),080,Palmerston-Little Italy (80),NO
2023,2023-09-16,400,2023,2023-09-16,451,D52,Streets/Roadways/Highway,NO,NO,none,None,None,none,gay,None,NO,Uttering Threats - Bodily Harm,168,Downtown Yonge East (168),075,Church-Yonge Corridor (75),NO
2023,2023-09-16,2030,2023,2023-09-17,822,D32,Religious Place of Worship/Cultural Centre,NO,NO,none,None,None,jewish,none,None,NO,Mischief Under $5000,032,Englemount-Lawrence (32),032,Englemount-Lawrence (32),NO
2023,2023-09-17,300,2023,2023-09-17,1334,D11,Public Transportation,NO,NO,black,None,None,none,none,None,NO,Mischief Under $5000,088,High Park North (88),088,High Park North (88),NO
2023,2023-09-17,907,2023,2023-09-17,1023,D32,"Open Area, Park or Parking Lot",NO,NO,none,None,None,jewish,none,None,NO,Uttering Threats - Bodily Harm,039,Bedford Park-Nortown (39),039,Bedford Park-Nortown (39),NO
2023,2023-09-18,1800,2023,2023-09-18,1846,D53,Streets/Roadways/Highway,NO,NO,none,None,None,jewish,none,None,NO,Mischief Under $5000,098,Rosedale-Moore Park (98),098,Rosedale-Moore Park (98),NO
2023,2023-09-18,1900,2023,2023-09-19,826,D13,Religious Place of Worship/Cultural Centre,NO,NO,none,None,None,jewish,none,None,NO,Disturbing Religious Worship Or Certain Meetings,106,Humewood-Cedarvale (106),106,Humewood-Cedarvale (106),NO
2023,2023-09-19,1644,2023,2023-09-19,1644,D23,"Open Area, Park or Parking Lot",NO,NO,none,None,None,jewish,none,None,NO,Mischief Under $5000,NSA,NSA,NSA,NSA,NO
2023,2023-09-20,1648,2023,2023-09-20,1648,D32,Other Commercial / Corporate Places ,NO,NO,south asian,None,None,none,none,None,NO,Assault,037,Willowdale West (37),037,Willowdale West (37),NO
2023,2023-09-21,1200,2023,2023-10-24,1056,D53,"Apartment Building (Condo, Retirement Buidling, etc.)",NO,NO,none,None,None,jewish,none,None,NO,Harassing Communications,095,Annex (95),095,Annex (95),NO
2023,2023-09-21,1135,2023,2023-12-08,1031,D32,"Open Area, Park or Parking Lot",NO,NO,black,None,None,none,none,None,NO,Mischief Under $5000,031,Yorkdale-Glen Park (31),031,Yorkdale-Glen Park (31),NO
2023,2023-09-21,1900,2023,2023-09-21,2132,D31,"Educational Institution (Universities, Colleges, Schools, etc.)",NO,NO,none,None,None,none,2slgbtq+,None,NO,Mischief Interfere With Property,027,York University Heights (27),027,York University Heights (27),NO
2023,2023-09-25,2350,2023,2023-09-25,2351,D55,Streets/Roadways/Highway,NO,NO,none,Pakistani,None,none,none,None,NO,Assault,066,Danforth (66),066,Danforth (66),YES
2023,2023-09-25,830,2023,2023-09-26,1134,D53,"Educational Institution (Universities, Colleges, Schools, etc.)",NO,NO,none,None,None,none,2slgbtq+,None,NO,Mischief Under $5000,055,Thorncliffe Park (55),055,Thorncliffe Park (55),NO
2023,2023-09-26,1730,2023,2023-09-26,1737,D52,Streets/Roadways/Highway,NO,NO,none,None,None,none,2slgbtq+,None,NO,Assault,095,Annex (95),095,Annex (95),NO
2023,2023-09-27,1356,2023,2023-09-27,1614,D52,Other Commercial / Corporate Places ,NO,NO,none,None,None,none,2slgbtq+,None,NO,Harassing Communications,170,Yonge-Bay Corridor (170),076,Bay Street Corridor (76),YES
2023,2023-09-29,1730,2023,2023-09-29,1732,D31,"Educational Institution (Universities, Colleges, Schools, etc.)",NO,NO,none,None,None,none,gay,None,NO,Mischief Under $5000,027,York University Heights (27),027,York University Heights (27),NO
2023,2023-09-29,700,2023,2023-09-29,1447,D11,Non-Commercial/Non for Profit,NO,NO,none,None,None,none,none,Transgender,NO,"Mischief To Religious Property, Educational Institutions, Etc.",171,Junction-Wallace Emerson (171),093,Dovercourt-Wallace Emerson-Junction (93),NO
2023,2023-09-30,2055,2023,2023-09-30,2100,D51,"Apartment Building (Condo, Retirement Buidling, etc.)",NO,NO,none,None,None,muslim,none,None,NO,Criminal Harassment,072,Regent Park (72),072,Regent Park (72),NO
2023,2023-09-30,700,2023,2023-10-13,1028,D53,"Educational Institution (Universities, Colleges, Schools, etc.)",NO,NO,black,None,None,none,none,Transgender,YES,Harassing Communications,100,Yonge-Eglinton (100),100,Yonge-Eglinton (100),NO
2023,2023-10-01,2356,2023,2023-10-03,1131,D22,"House (Townhouse, Retirement Home, Garage, Vehicle, Cottage)",NO,NO,none,Ukrainian,None,none,none,None,NO,Theft,012,Markland Wood (12),012,Markland Wood (12),NO
2023,2023-10-04,1915,2023,2023-10-16,648,NSA,Public Transportation,NO,NO,black,None,None,none,none,None,NO,Assault,NSA,NSA,NSA,NSA,NO
2023,2023-10-06,1935,2023,2023-10-10,1659,D55,Religious Place of Worship/Cultural Centre,NO,NO,none,None,None,muslim,none,None,NO,"Mischief To Religious Property, Educational Institutions, Etc.",069,Blake-Jones (69),069,Blake-Jones (69),YES
2023,2023-10-07,2227,2023,2023-10-11,1257,D53,"Government Building (Courthouse, Museums, Parliament Building, etc.)",NO,NO,none,Arab,None,none,none,None,NO,Uttering Threats - Bodily Harm,100,Yonge-Eglinton (100),100,Yonge-Eglinton (100),YES
2023,2023-10-07,1930,2023,2023-10-07,2028,D53,"Open Area, Park or Parking Lot",NO,NO,none,None,None,none,gay,None,NO,Criminal Harassment,055,Thorncliffe Park (55),055,Thorncliffe Park (55),NO
2023,2023-10-08,1230,2023,2023-10-08,1359,D52,"Medical Facility (Hospitals, Long-term Care, etc.)",NO,NO,none,None,None,jewish,none,None,NO,Harassing Communications,078,Kensington-Chinatown (78),078,Kensington-Chinatown (78),NO
